Date;key_Store_Dept;Predictions;p_20;p_80;Weekly_Sales;metric_Acc
2012-10-19;31_82;17523,17;15326,903;19707,99;19165,71;0,9142979383468628
2012-10-26;31_82;16876,168;15103,8955;19025,438;22068,99;0,7647005319595337
2012-09-07;31_83;9007,729;8181,1396;10054,973;10198,05;0,8832795023918152
2012-09-14;31_83;9265,21;8308,087;10226,985;10207,61;0,9076766967773438
2012-09-21;31_83;8400,515;7458,9766;9587,241;9219,29;0,9111889004707336
2012-09-28;31_83;7712,188;6921,292;8867,403;7825,73;0,9854912161827087
2012-10-05;31_83;9156,896;7736,5312;10521,609;8560,13;0,9302853345870972
2012-10-12;31_83;9262,1;7963,5923;10466,97;9230,12;0,9965353012084961
2012-10-19;31_83;8663,586;7151,4434;10368,222;8895,68;0,9739093780517578
2012-10-26;31_83;7467,1133;6084,9336;8762,034;7718,8;0,9673930406570435
2012-09-07;31_85;1025,9348;811,40576;1197,3557;1234,57;0,8310058116912842
2012-09-14;31_85;950,7929;693,4045;1175,834;864,98;0,9007920026779175
2012-09-21;31_85;1001,9967;744,2967;1236,7783;800,32;0,7480049133300781
2012-09-28;31_85;987,0002;715,217;1298,1475;1213,43;0,8133968710899353
2012-10-05;31_85;876,3404;638,25336;1162,2965;912,76;0,960099458694458
2012-10-12;31_85;943,19495;658,555;1259,9413;721,79;0,6932556629180908
2012-10-19;31_85;801,53674;625,1202;1018,7494;1465,13;0,5470755100250244
2012-10-26;31_85;906,7838;650,2;1155,0466;1142,64;0,7935866117477417
2012-09-07;31_87;9331,628;8467,083;10256,255;9639,01;0,9681106209754944
2012-09-14;31_87;8964,8545;7584,537;10219,395;9191,0;0,9753949046134949
2012-09-21;31_87;9353,779;7959,3647;10942,781;7984,65;0,8285298347473145
2012-09-28;31_87;8726,946;7476,1934;10201,597;7279,9;0,8012271523475647
2012-10-05;31_87;9406,06;8105,372;10973,69;9008,09;0,9558208584785461
2012-10-12;31_87;8747,246;7610,043;10166,758;9105,53;0,9606519937515259
2012-10-19;31_87;8204,777;7101,4365;9527,704;8477,91;0,9677829742431641
2012-10-26;31_87;8445,461;7146,323;10087,887;13224,92;0,6386020183563232
2012-09-07;31_9;11622,028;10633,849;12526,62;11415,2;0,981881320476532
2012-09-14;31_9;10613,555;9750,402;11779,142;9241,32;0,8515110015869141
2012-09-21;31_9;9979,676;8859,676;11275,656;11229,14;0,8887302279472351
2012-09-28;31_9;9828,061;8512,735;10990,533;8909,77;0,8969343900680542
2012-10-05;31_9;10586,162;9519,686;11708,762;8645,54;0,7755348682403564
2012-10-12;31_9;10365,942;8493,176;11880,765;7216,86;0,5636491775512695
2012-10-19;31_9;9850,695;8316,087;11193,464;9474,0;0,960239052772522
2012-10-26;31_9;8905,582;7535,8296;9957,693;8574,93;0,9614396691322327
2012-09-07;31_90;90419,42;85817,25;95665,42;92341,4;0,9791861772537231
2012-09-14;31_90;89345,78;83712,59;93296,76;90389,48;0,9884533286094666
2012-09-21;31_90;85046,12;79066,44;90515,88;88688,72;0,9589282274246216
2012-09-28;31_90;82327,88;76190,8;89430,805;84507,16;0,9742119908332825
2012-10-05;31_90;87988,4;81507,516;93898,8;91894,23;0,9574964642524719
2012-10-12;31_90;89434,73;83002,55;96043,445;93557,17;0,9559366106987
2012-10-19;31_90;86099,61;79216,21;93357,16;91133,11;0,9447675943374634
2012-10-26;31_90;83274,93;75591,336;89886,16;84924,7;0,9805737137794495
2012-09-07;31_91;71027,14;66885,516;73897,11;71037,41;0,9998555183410645
2012-09-14;31_91;72687,555;67579,17;76863,07;72003,56;0,9905005693435669
2012-09-21;31_91;70127,766;64427,535;75427,805;68997,22;0,9836146235466003
2012-09-28;31_91;67374,99;59641,688;72223,84;63761,64;0,9433303475379944
2012-10-05;31_91;71337,7;63917,17;78175,79;69472,49;0,9731518030166626
2012-10-12;31_91;70547,23;64812,633;77662,805;71970,33;0,9802265763282776
2012-10-19;31_91;67182,45;60299,84;74290,46;70287,16;0,9558283090591431
2012-10-26;31_91;62742,914;56077,38;69339,75;62784,8;0,999332845211029
2012-09-07;31_92;128571,64;122248,34;134642,75;134890,52;0,953155517578125
2012-09-14;31_92;129934,17;123461,5;136869,36;132705,22;0,9791187644004822
2012-09-21;31_92;122257,06;114279,96;130074,95;135088,95;0,9050115346908569
2012-09-28;31_92;117486,08;108411,78;126536,72;121930,35;0,9635507464408875
2012-10-05;31_92;128522,66;119175,67;139320,33;137441,19;0,9351102113723755
2012-10-12;31_92;137317,8;115723,27;139756,11;149580,77;0,9180177450180054
2012-10-19;31_92;129705,91;112100,45;140642,64;141980,02;0,9135504364967346
2012-10-26;31_92;114028,89;104773,03;132141,38;124776,52;0,9138649702072144
2012-09-07;31_93;65117,82;61195,16;68828,17;68619,15;0,9489744901657104
2012-09-14;31_93;65108,125;60422,824;69311,375;63746,55;0,9786407947540283
2012-09-21;31_93;59718,684;55187,848;64715,59;63128,33;0,945988655090332
2012-09-28;31_93;55694,887;51358,723;59249,027;56053,91;0,9935950040817261
2012-10-05;31_93;62133,004;58280,047;66493,49;62500,5;0,9941201210021973
2012-10-12;31_93;62412,324;57436,25;68282,7;68874,91;0,9061692953109741
2012-10-19;31_93;59811,42;54057,04;66119,39;65099,28;0,9187723994255066
2012-10-26;31_93;54901,305;49784,85;60289,246;58160,69;0,9439589381217957
2012-09-07;31_94;71958,266;67275,27;77299,44;71270,89;0,9903554320335388
2012-09-14;31_94;69106,305;64213,38;74116,37;69635,55;0,9923998117446899
2012-09-21;31_94;66250,48;61131,164;71331,63;68888,23;0,96170973777771
2012-09-28;31_94;63745,074;59025,957;68619,15;66903,46;0,9527918696403503
2012-10-05;31_94;68996,78;63693,793;73731,83;68362,09;0,9907158017158508
2012-10-12;31_94;67453,09;61794,625;71340,414;69693,84;0,9678486585617065
2012-10-19;31_94;64731,934;59503,39;70054,35;68069,34;0,9509704113006592
2012-10-26;31_94;63093,19;56524,793;69154,1;66154,79;0,9537206888198853
2012-09-07;31_95;113406,67;107767,34;121952,41;113292,77;0,9989946484565735
2012-09-14;31_95;111234,35;104660,164;118276,28;110253,72;0,9911056756973267
2012-09-21;31_95;107067,66;98889,8;114017,95;106472,28;0,9944081902503967
2012-09-28;31_95;101605,71;92629,36;109330,71;99388,96;0,9776962399482727
2012-10-05;31_95;109189,42;98584,18;117580,09;103804,95;0,9481289982795715
2012-10-12;31_95;107010,46;98602,47;117484,73;103874,17;0,9698068499565125
2012-10-19;31_95;105261,13;96526,04;115195,87;104460,17;0,992332398891449
2012-10-26;31_95;100741,01;92222,0;111362,04;97478,08;0,9665265083312988
2012-09-07;31_96;32128,402;29716,645;34638,426;32487,31;0,9889523386955261
2012-09-14;31_96;30418,23;27042,379;33126,98;28658,93;0,9386124610900879
2012-09-21;31_96;28644,232;25508,045;31403,123;28018,79;0,9776777029037476
2012-09-28;31_96;28154,47;25166,602;31281,717;28290,81;0,9951807856559753
2012-10-05;31_96;30205,03;27086,748;32369,883;27079,8;0,8845918774604797
2012-10-12;31_96;29641,238;26701,877;32549,887;27931,29;0,9387801289558411
2012-10-19;31_96;27782,088;25428,59;32642,416;28863,28;0,9625409245491028
2012-10-26;31_96;29398,375;26304,133;32224,21;28213,66;0,9580091834068298
2012-09-07;31_97;33704,52;31251,535;35834,21;34669,52;0,9721657633781433
2012-09-14;31_97;34395,965;31168,902;36692,812;32777,62;0,95062655210495
2012-09-21;31_97;31062,84;28623,354;33705,86;31311,64;0,9920540452003479
2012-09-28;31_97;29389,37;26770,025;32262,924;27826,75;0,943844735622406
2012-10-05;31_97;32971,094;29788,338;36564,688;31760,37;0,9618793725967407
2012-10-12;31_97;32255,938;29261,871;36041,613;33359,19;0,9669280648231506
2012-10-19;31_97;30229,99;27553,441;34949,223;31112,92;0,9716217517852783
2012-10-26;31_97;29382,332;25344,88;33208,05;27702,32;0,9393548369407654
2012-09-07;31_98;8732,642;7786,8247;9553,762;8434,52;0,9646545052528381
2012-09-14;31_98;8950,011;8021,998;10247,717;10101,55;0,8860037326812744
2012-09-21;31_98;9007,483;7808,3135;10063,559;9149,4;0,9844889044761658
2012-09-28;31_98;8858,341;7558,1865;10548,162;8937,22;0,9911741018295288
2012-10-05;31_98;9428,525;7985,855;10664,478;9971,19;0,9455767273902893
2012-10-12;31_98;9615,409;8087,9043;10944,742;11202,2;0,8583500385284424
2012-10-19;31_98;9699,328;8434,927;11101,88;11272,87;0,8604133725166321
2012-10-26;31_98;9949,436;8386,731;11212,302;10729,1;0,927331805229187
2012-09-07;31_99;18,10034;5,8664093;25,404072;2,07;-6,744125843048096
2012-09-14;31_99;5,85262;0,6603384;12,757578;0,08;-71,15775299072266
2012-09-21;31_99;1,5408684;0,0;6,020091;0,0;-inf
2012-09-28;31_99;0,55472046;0,0;4,0635085;0,0;-inf
2012-10-05;31_99;0,0;0,0;3,0729506;190,0;0,0
2012-10-12;31_99;0,0;0,0;3,3115988;20,0;0,0
2012-10-19;31_99;0,43492;0,0;4,1416054;0,0;-inf
2012-10-26;31_99;1,2494729;0,0;5,2309523;0,0;-inf
2012-09-07;32_1;19482,977;17806,148;21264,18;18110,81;0,9242349863052368
2012-09-14;32_1;20281,074;17828,455;22401,104;19971,5;0,9844992160797119
2012-09-21;32_1;20829,342;17790,82;23141,205;21185,53;0,983187198638916
2012-09-28;32_1;20857,455;17843,03;23975,533;23028,2;0,9057353734970093
2012-10-05;32_1;22523,39;19402,826;24920,115;25812,56;0,8725748062133789
2012-10-12;32_1;24257,904;20640,477;27642,117;28251,19;0,8586507439613342
2012-10-19;32_1;24250,574;21341,14;29531,422;30845,99;0,7861824035644531
2012-10-26;32_1;32085,02;24899,717;39030,43;40245,23;0,7972378134727478
2012-09-07;32_10;25378,727;23633,768;26743,602;25219,12;0,993671178817749
2012-09-14;32_10;25639,113;23903,38;28475,566;27047,71;0,9479217529296875
2012-09-21;32_10;23583,453;21518,336;26476,738;24187,16;0,9750401973724365
2012-09-28;32_10;23149,596;20701,824;25854,248;23123,13;0,998855471611023
2012-10-05;32_10;24780,904;21820,459;28152,05;30857,14;0,8030849099159241
2012-10-12;32_10;26525,898;23243,865;28703,291;29124,44;0,9107779860496521
2012-10-19;32_10;26280,775;22814,715;29068,592;25148,0;0,9549556374549866
2012-10-26;32_10;29089,027;25730,945;33037,355;35044,14;0,8300682306289673
2012-09-07;32_11;13934,704;12658,816;14690,281;14349,2;0,9711136221885681
2012-09-14;32_11;13625,398;12159,628;14605,075;13182,84;0,9664291739463806
2012-09-21;32_11;13575,867;12055,402;14654,152;12841,52;0,9428145885467529
2012-09-28;32_11;12872,995;11034,457;14370,178;12237,68;0,9480853080749512
2012-10-05;32_11;13941,354;12263,427;15828,818;15437,34;0,9030929803848267
2012-10-12;32_11;14909,676;12719,458;16897,398;17412,02;0,8562864065170288
2012-10-19;32_11;14999,903;13304,034;16654,611;13860,85;0,9178222417831421
2012-10-26;32_11;15130,361;13344,693;17355,828;16900,85;0,8952426314353943
2012-09-07;32_12;3618,9084;3157,5015;4061,8367;3313,38;0,9077894687652588
2012-09-14;32_12;3478,8708;2950,315;4174,3994;3492,54;0,9960861802101135
2012-09-21;32_12;3466,6685;2845,4402;4059,3008;3100,46;0,8818857669830322
2012-09-28;32_12;3431,7122;2900,0225;4071,5757;3350,35;0,9757153391838074
2012-10-05;32_12;3572,8906;3056,85;4203,1484;3428,33;0,9578335285186768
2012-10-12;32_12;3443,5867;2816,8525;4046,947;3460,46;0,9951239824295044
2012-10-19;32_12;3646,2393;2817,2622;4422,143;3390,27;0,9244988560676575
2012-10-26;32_12;3777,1487;2891,6604;4300,1665;3195,0;0,8177938461303711
2012-09-07;32_13;31419,633;28690,398;34760,33;32502,38;0,9666871428489685
2012-09-14;32_13;31814,14;28533,766;35236,664;30984,29;0,9732170104980469
2012-09-21;32_13;31432,057;28448,238;35097,293;31443,67;0,9996306896209717
2012-09-28;32_13;30371,803;27390,564;33228,543;29451,53;0,968752920627594
2012-10-05;32_13;32082,518;28897,504;35153,055;31498,55;0,9814605116844177
2012-10-12;32_13;31634,564;28464,762;34736,25;30404,96;0,9595591425895691
2012-10-19;32_13;31171,164;27482,08;35462,94;30601,96;0,9813997745513916
2012-10-26;32_13;29768,973;26954,844;33489,14;30561,07;0,9740814566612244
2012-09-07;32_14;15757,862;13761,049;16083,056;12693,52;0,7585899829864502
2012-09-14;32_14;14933,284;12727,191;16227,912;14930,35;0,9998034238815308
2012-09-21;32_14;14566,028;12397,847;16122,217;13568,08;0,9264488220214844
2012-09-28;32_14;14378,557;12582,224;15903,352;13911,36;0,9664161801338196
2012-10-05;32_14;15344,037;13718,443;17804,273;14755,86;0,9601394534111023
2012-10-12;32_14;15093,381;13124,005;17516,273;15437,51;0,9777082800865173
2012-10-19;32_14;14301,925;12295,722;16333,507;15102,05;0,9470188021659851
2012-10-26;32_14;14391,151;12340,449;16607,95;15168,71;0,9487392902374268
2012-09-07;32_16;14016,906;12817,996;15112,6045;13142,33;0,9334535002708435
2012-09-14;32_16;12661,568;11662,92;13872,951;10061,78;0,7416174411773682
2012-09-21;32_16;11372,37;10105,233;12395,747;9515,84;0,8049010634422302
2012-09-28;32_16;10126,077;8845,116;11414,977;7353,95;0,6230424642562866
2012-10-05;32_16;10468,243;9202,032;11842,075;5752,64;0,18027150630950928
2012-10-12;32_16;9250,797;7981,6084;10741,203;3669,51;-0,5209897756576538
2012-10-19;32_16;8529,294;7266,361;9866,888;3566,12;-0,39175736904144287
2012-10-26;32_16;7936,1133;6726,861;9375,072;3895,62;-0,03718864917755127
2012-09-07;32_17;12083,142;10681,889;13251,122;9800,08;0,7670364379882812
2012-09-14;32_17;11282,384;9999,417;12326,499;11004,65;0,9747622013092041
2012-09-21;32_17;11358,201;9953,464;12700,591;12419,12;0,9145737290382385
2012-09-28;32_17;11325,38;9777,696;13145,096;11684,0;0,9693067073822021
2012-10-05;32_17;11764,707;10080,184;13502,8125;12188,36;0,9652411341667175
2012-10-12;32_17;10913,722;9060,607;13023,118;11968,12;0,9118993878364563
2012-10-19;32_17;10671,599;9012,403;12104,503;14202,43;0,7513924837112427
2012-10-26;32_17;11376,204;9720,075;13100,856;11031,9;0,9687901735305786
2012-09-07;32_18;0,0;0,0;0,27095425;26,91;0,0
2012-09-14;32_18;0,16166872;0,0;0,6493266;259,53;0,0006229877471923828
2012-09-21;32_18;0,35005093;0,0;1,1196054;2571,52;0,0001361370086669922
2012-09-28;32_18;1,2400141;0,0;1,2895188;7630,86;0,00016254186630249023
2012-10-05;32_18;0,7180127;0,0;1,3339452;8055,03;8,910894393920898e-05
2012-10-12;32_18;0,53845835;0,0;1,0181459;10330,03;5,2094459533691406e-05
2012-10-19;32_18;0,46572143;0,0;1,0748335;13042,36;3,5703182220458984e-05
2012-10-26;32_18;0,43175372;0,0;0,9331241;15979,84;2,7000904083251953e-05
2012-09-07;32_19;1389,0676;1145,1531;1636,8616;1943,48;0,7147321701049805
2012-09-14;32_19;1633,0718;1346,3469;1868,3397;1194,94;0,6333440542221069
2012-09-21;32_19;1572,3495;1247,1316;1837,3983;1420,6;0,8931792974472046
2012-09-28;32_19;1628,004;1275,5475;1892,7798;1201,43;0,6449447870254517
2012-10-05;32_19;1631,9636;1178,6709;2016,6931;1698,59;0,9607754945755005
2012-10-12;32_19;1404,4911;1103,0724;1948,0938;1431,11;0,9813998341560364
2012-10-19;32_19;1417,5017;964,63196;1823,0502;1930,0;0,7344568371772766
2012-10-26;32_19;1539,9448;1189,7817;2023,7115;2325,68;0,6621482372283936
2012-09-07;32_2;54167,895;51182,082;57432,52;52655,38;0,9712752103805542
2012-09-14;32_2;51586,895;48021,05;55613,145;48923,06;0,9455505013465881
2012-09-21;32_2;51585,1;48010,492;55677,754;52206,75;0,9880925416946411
2012-09-28;32_2;50033,414;45563,777;53716,17;50914,04;0,982703685760498
2012-10-05;32_2;50540,74;46156,84;55962,176;53178,79;0,9503927826881409
2012-10-12;32_2;52243,67;45309,355;56094,734;52081,97;0,9968951940536499
2012-10-19;32_2;50904,605;46169,855;56237,53;54256,83;0,9382156729698181
2012-10-26;32_2;48423,12;43324,832;53468,152;53135,12;0,9113204479217529
2012-09-07;32_20;5382,0986;4912,5576;5803,4487;6178,12;0,8711547255516052
2012-09-14;32_20;4966,037;4178,746;5636,4507;6088,44;0,8156501650810242
2012-09-21;32_20;4694,814;4192,4634;5402,6353;4697,21;0,9994899034500122
2012-09-28;32_20;4722,2036;4020,5234;5428,1885;4826,24;0,9784435629844666
2012-10-05;32_20;4919,3154;4016,8853;5786,674;5506,76;0,8933230638504028
2012-10-12;32_20;4916,484;4244,0186;5776,0454;4688,38;0,9513469338417053
2012-10-19;32_20;4986,01;4157,967;5952,564;4569,89;0,9089431762695312
2012-10-26;32_20;4636,47;3877,9023;5566,557;3663,8;0,7345187664031982
2012-09-07;32_21;4172,1704;3662,3198;4727,8735;3885,13;0,9261181354522705
2012-09-14;32_21;4341,6646;3735,8547;5103,2026;4012,49;0,9179625511169434
2012-09-21;32_21;4464,693;3777,4656;5071,7085;4515,5;0,98874831199646
2012-09-28;32_21;4438,32;3660,9565;5073,7085;4516,63;0,9826618432998657
2012-10-05;32_21;4701,379;4016,7546;5386,8657;4648,23;0,9885657429695129
2012-10-12;32_21;4611,3877;3976,0435;5705,2095;3983,94;0,842505693435669
2012-10-19;32_21;4525,6167;3715,164;5398,4736;4321,5;0,9527671337127686
2012-10-26;32_21;4368,3784;3492,4075;5243,2793;4610,3;0,9475258588790894
2012-09-07;32_22;8547,9;7710,13;9334,093;9591,63;0,8911833167076111
2012-09-14;32_22;8933,92;7402,392;10258,718;8798,92;0,9846572279930115
2012-09-21;32_22;9282,5625;8050,8447;10366,842;9314,16;0,9966075420379639
2012-09-28;32_22;9073,22;7165,8687;10107,578;8505,55;0,9332588911056519
2012-10-05;32_22;9159,699;7442,0073;11039,233;10052,93;0,9111472368240356
2012-10-12;32_22;10209,459;8522,244;11924,569;10508,0;0,9715891480445862
2012-10-19;32_22;9957,119;8264,531;11625,525;10556,26;0,9432430863380432
2012-10-26;32_22;9096,779;7898,8286;10816,59;8776,94;0,9635592103004456
2012-09-07;32_23;17980,48;16678,594;19660,64;15318,75;0,8262436389923096
2012-09-14;32_23;18048,373;16187,721;20239,547;16460,0;0,903501033782959
2012-09-21;32_23;18613,438;16619,982;20533,65;17712,19;0,9491170644760132
2012-09-28;32_23;18147,645;15773,511;19714,18;18551,03;0,9782553911209106
2012-10-05;32_23;19349,31;16808,496;21643,947;22255,04;0,8694350123405457
2012-10-12;32_23;20831,244;18346,924;23266,604;23693,78;0,87918621301651
2012-10-19;32_23;20925,006;18163,201;23519,33;19376,35;0,9200749397277832
2012-10-26;32_23;21785,564;19001,914;24884,205;23670,93;0,9203510284423828
2012-09-07;32_24;4192,7246;3494,773;4734,9004;2880,66;0,5445263385772705
2012-09-14;32_24;4089,574;3446,4185;4758,042;3016,05;0,6440629959106445
2012-09-21;32_24;3735,7578;3085,902;4330,18;3846,04;0,9713257551193237
2012-09-28;32_24;3380,538;2978,5742;3990,2476;4204,53;0,8040228486061096
2012-10-05;32_24;3952,7976;3178,5415;4650,4595;5149,33;0,7676333785057068
2012-10-12;32_24;4754,4785;3150,0574;5062,5195;6744,64;0,7049269676208496
2012-10-19;32_24;4633,513;3236,1626;5152,874;5803,27;0,798431396484375
2012-10-26;32_24;4546,0405;3310,5063;5071,7627;4739,54;0,9591733813285828
2012-09-07;32_25;7060,2236;6449,082;7565,752;6354,16;0,8888816833496094
2012-09-14;32_25;7427,761;6717,9263;8227,01;6798,27;0,9074041843414307
2012-09-21;32_25;6878,9863;5928,5825;7861,7925;7192,48;0,9564136862754822
2012-09-28;32_25;6718,3037;5808,976;7554,4575;6923,33;0,9703861474990845
2012-10-05;32_25;6919,187;6142,039;8685,202;8368,02;0,826860785484314
2012-10-12;32_25;7890,187;6860,7764;9370,686;8022,12;0,9835538268089294
2012-10-19;32_25;8223,157;6602,8237;9527,267;7585,33;0,9159130454063416
2012-10-26;32_25;8935,518;7556,7944;10549,434;9554,08;0,9352567195892334
2012-09-07;32_26;6333,2144;5182,004;7256,6416;4397,86;0,5599326491355896
2012-09-14;32_26;6284,6943;5433,5146;7474,64;6102,99;0,970227062702179
2012-09-21;32_26;6611,779;5619,747;7804,543;6564,24;0,9927579760551453
2012-09-28;32_26;6275,9194;5198,9053;7800,133;6394,58;0,9814435839653015
2012-10-05;32_26;6487,9414;4823,746;7938,9365;7903,94;0,8208490610122681
2012-10-12;32_26;6884,4023;5470,813;8806,47;7920,18;0,8692229390144348
2012-10-19;32_26;6567,4077;5288,9014;8531,556;7032,29;0,9338932037353516
2012-10-26;32_26;6537,8687;5054,2383;8403,463;6823,5;0,9581400752067566
2012-09-07;32_27;958,57983;713,15576;1151,949;988,7;0,9695355892181396
2012-09-14;32_27;1016,05914;753,78937;1235,4863;974,59;0,9574496746063232
2012-09-21;32_27;1128,9976;881,8472;1356,6775;1291,81;0,8739656209945679
2012-09-28;32_27;938,7618;705,05255;1176,4312;1311,25;0,7159289121627808
2012-10-05;32_27;1043,4761;743,63837;1372,9254;1535,12;0,6797358393669128
2012-10-12;32_27;1166,7098;787,2826;1520,7188;2150,45;0,5425422191619873
2012-10-19;32_27;1322,8721;821,4047;1572,7454;2108,27;0,6274680495262146
2012-10-26;32_27;1200,8248;782,2845;1608,3535;1609,99;0,7458585500717163
2012-09-07;32_28;330,0349;236,49316;472,02527;343,83;0,9598782062530518
2012-09-14;32_28;417,20624;282,23434;551,65234;514,04;0,811622142791748
2012-09-21;32_28;457,93835;273,84708;583,2265;557,47;0,8214583396911621
2012-09-28;32_28;443,99344;250,72441;636,96704;664,69;0,6679706573486328
2012-10-05;32_28;461,87012;245,43336;678,5097;788,36;0,5858619213104248
2012-10-12;32_28;531,68097;230,36354;809,9984;883,84;0,6015579104423523
2012-10-19;32_28;439,8709;209,43208;815,73315;1114,01;0,3948536515235901
2012-10-26;32_28;584,4984;194,89633;775,476;1152,92;0,5069721937179565
2012-09-07;32_29;3031,3716;2686,0862;3514,7134;2622,15;0,843936562538147
2012-09-14;32_29;2960,6455;2548,3508;3492,3975;3371,7;0,8780868649482727
2012-09-21;32_29;3124,1672;2683,3936;3553,327;3546,67;0,880873441696167
2012-09-28;32_29;3224,0212;2761,0627;3844,9534;3235,06;0,9965877532958984
2012-10-05;32_29;3696,7412;2936,615;4067,3093;3499,38;0,9436010718345642
2012-10-12;32_29;3489,9607;3011,8542;4323,487;4047,2;0,8623148798942566
2012-10-19;32_29;3279,7202;2716,087;3977,9214;3798,1;0,8635159730911255
2012-10-26;32_29;3112,515;2481,1082;3982,6653;4165,3;0,7472487092018127
2012-09-07;32_3;20362,557;17139,023;24244,299;16130,87;0,7376652956008911
2012-09-14;32_3;19065,861;15361,522;21428,31;15474,74;0,7679365873336792
2012-09-21;32_3;18931,494;16038,588;22567,586;12537,63;0,49002605676651
2012-09-28;32_3;16933,244;13749,097;20296,305;12525,28;0,6480746269226074
2012-10-05;32_3;16327,045;12538,189;19794,191;11459,45;0,5752331018447876
2012-10-12;32_3;15571,074;12154,732;19817,586;11117,66;0,5994288325309753
2012-10-19;32_3;16136,07;12375,447;20103,393;11963,16;0,6511866450309753
2012-10-26;32_3;14362,896;10476,628;17771,502;11839,77;0,786893904209137
2012-09-07;32_30;2174,227;1881,2719;2418,3171;1953,44;0,8869752287864685
2012-09-14;32_30;2223,5974;1980,8956;2440,7266;2109,0;0,9456626772880554
2012-09-21;32_30;2280,7646;1863,38;2482,9673;2125,6;0,9270020127296448
2012-09-28;32_30;2331,1482;1872,4518;2708,7476;2134,58;0,9079124927520752
2012-10-05;32_30;2425,6743;1948,2571;2988,867;1667,6;0,5454099178314209
2012-10-12;32_30;2359,3657;1949,5083;2727,9607;1851,4;0,725631594657898
2012-10-19;32_30;2444,6338;1839,2299;2901,4229;1742,88;0,5973596572875977
2012-10-26;32_30;2312,846;1691,3407;2951,46;2400,56;0,9634609818458557
2012-09-07;32_31;2415,7993;1866,5562;3068,7126;1798,28;0,65660560131073
2012-09-14;32_31;2258,4065;1889,922;2975,6882;2987,55;0,7559393048286438
2012-09-21;32_31;2324,6577;1878,7214;2828,9111;1919,16;0,7887108325958252
2012-09-28;32_31;2214,435;1792,3256;2635,2324;2618,16;0,8457982540130615
2012-10-05;32_31;2435,105;1857,9795;3206,1863;3447,15;0,7064111232757568
2012-10-12;32_31;2705,9043;2048,9556;3356,8662;3324,07;0,8140335083007812
2012-10-19;32_31;2541,8196;1960,0763;3275,8093;3314,32;0,7669203877449036
2012-10-26;32_31;2662,3708;1903,9592;3387,7847;3492,14;0,7623895406723022
2012-09-07;32_32;4912,56;4362,5117;5384,292;4987,87;0,9849013686180115
2012-09-14;32_32;5182,177;4435,8877;5919,0845;4577,28;0,8678479194641113
2012-09-21;32_32;4806,1655;4133,3516;5576,2256;5060,54;0,9497337341308594
2012-09-28;32_32;4864,8706;4168,961;5842,65;5139,1;0,9466386437416077
2012-10-05;32_32;5241,676;4350,5117;6271,4136;4729,21;0,8916381597518921
2012-10-12;32_32;4857,165;4259,5737;5556,4897;4961,62;0,9789474010467529
2012-10-19;32_32;4710,7266;3842,7883;5535,628;4744,63;0,9928543567657471
2012-10-26;32_32;4254,916;3669,4832;5250,5083;4325,79;0,9836159348487854
2012-09-07;32_33;3308,8513;2656,2954;3968,2996;2688,09;0,7690697908401489
2012-09-14;32_33;3515,3096;3093,0964;4059,6929;2746,17;0,7199227809906006
2012-09-21;32_33;3319,3503;2772,021;3895,672;3292,98;0,9919919371604919
2012-09-28;32_33;3582,7686;2828,055;4007,0337;2892,45;0,7613377571105957
2012-10-05;32_33;3833,7546;3200,6907;4674,599;5292,41;0,7243872880935669
2012-10-12;32_33;4120,872;3227,6306;5030,0435;5203,74;0,7919058203697205
2012-10-19;32_33;4075,6653;3153,6177;4980,278;5003,76;0,8145205974578857
2012-10-26;32_33;4558,1436;3462,3894;5403,9097;4066,76;0,8791707754135132
2012-09-07;32_34;10736,763;9926,089;11475,765;8174,43;0,6865429878234863
2012-09-14;32_34;10944,067;9669,839;12289,482;10359,23;0,9435443878173828
2012-09-21;32_34;10326,907;9049,223;11611,226;10615,35;0,9728277921676636
2012-09-28;32_34;10315,997;8833,161;11659,078;10274,5;0,9959611296653748
2012-10-05;32_34;10876,162;9897,988;12602,501;11219,53;0,9693955183029175
2012-10-12;32_34;11058,303;9323,373;12896,282;12250,93;0,9026501178741455
2012-10-19;32_34;10911,12;9481,888;12485,143;12762,46;0,8549386262893677
2012-10-26;32_34;11192,509;9215,391;13005,666;11576,35;0,9668426513671875
2012-09-07;32_35;1992,1105;1596,6609;2358,3293;1528,62;0,6967915296554565
2012-09-14;32_35;2123,5225;1696,0968;2559,4868;2271,0;0,9350605010986328
2012-09-21;32_35;2017,8444;1548,4946;2476,0547;1929,28;0,954094648361206
2012-09-28;32_35;2033,0127;1537,9498;2526,2278;2132,42;0,9533829092979431
2012-10-05;32_35;1881,9407;1490,9128;2447,272;2246,68;0,8376541137695312
2012-10-12;32_35;2029,3469;1565,1401;2480,7686;2100,71;0,9660291075706482
2012-10-19;32_35;2159,9739;1673,2598;2588,3616;1521,52;0,5803841948509216
2012-10-26;32_35;1957,3434;1397,8132;2451,995;1813,76;0,9208366274833679
2012-09-07;32_36;916,8748;672,05164;1151,723;366,16;-0,5040278434753418
2012-09-14;32_36;787,35156;679,5711;1109,7198;1080,69;0,7285637855529785
2012-09-21;32_36;773,6457;499,30814;1077,5867;1359,93;0,568886399269104
2012-09-28;32_36;724,03174;518,2243;984,877;1478,13;0,48982954025268555
2012-10-05;32_36;945,55383;585,85535;1137,5883;1928,93;0,49019598960876465
