,Date,key_Store_Dept,Predictions,p_20,p_80,Weekly_Sales,metric_Acc
13006,2012-10-19,2_13,42755.36,36615.73,51318.926,45272.78,0.9443943500518799
13007,2012-10-26,2_13,43375.42,36405.19,51140.52,47892.06,0.9056913256645203
13008,2012-09-07,2_14,18378.06,16845.355,19634.096,19536.7,0.940694272518158
13009,2012-09-14,2_14,17438.492,15500.16,18774.648,15959.23,0.9073099493980408
13010,2012-09-21,2_14,17091.71,14742.588,18431.19,18745.59,0.9117723703384399
13011,2012-09-28,2_14,16592.61,14220.948,18562.467,14039.31,0.8181321024894714
13012,2012-10-05,2_14,18129.43,15380.988,20330.324,19510.9,0.9291949272155762
13013,2012-10-12,2_14,18076.387,14804.194,20589.836,18380.89,0.9834336638450623
13014,2012-10-19,2_14,17497.217,15156.609,19702.262,19174.57,0.9125219583511353
13015,2012-10-26,2_14,17394.848,14802.612,20926.926,18348.17,0.948042631149292
13016,2012-09-07,2_16,19902.537,18677.324,21360.31,21633.53,0.9199856519699097
13017,2012-09-14,2_16,17876.334,16431.475,19703.406,10942.85,0.3663913607597351
13018,2012-09-21,2_16,16638.662,14789.15,18348.783,11361.67,0.5355442762374878
13019,2012-09-28,2_16,15821.228,14017.457,18305.643,10878.34,0.5456211566925049
13020,2012-10-05,2_16,17154.45,15098.183,19439.809,7781.04,-0.20464730262756348
13021,2012-10-12,2_16,15895.474,13595.479,18088.416,8109.4,0.03987056016921997
13022,2012-10-19,2_16,14409.854,12256.12,17122.104,7769.29,0.14528053998947144
13023,2012-10-26,2_16,13547.296,11248.573,16014.655,7487.94,0.19078463315963745
13024,2012-09-07,2_17,14405.213,12750.364,15625.057,13742.84,0.9518023133277893
13025,2012-09-14,2_17,13403.912,11817.108,15274.663,12251.02,0.9058941602706909
13026,2012-09-21,2_17,13208.298,11567.388,15057.461,13248.59,0.9969587922096252
13027,2012-09-28,2_17,13320.648,11437.49,14779.629,11926.62,0.8831162452697754
13028,2012-10-05,2_17,13107.831,11376.116,14635.127,13752.23,0.9531421661376953
13029,2012-10-12,2_17,12946.633,11138.703,14475.843,13786.08,0.9391090869903564
13030,2012-10-19,2_17,12471.27,10641.746,14513.709,12404.85,0.9946456551551819
13031,2012-10-26,2_17,12509.463,10110.358,14906.915,12016.19,0.9589493274688721
13032,2012-09-07,2_18,69.909485,0.0,243.62328,1120.08,0.06241476535797119
13033,2012-09-14,2_18,133.94412,0.0,262.54605,2626.17,0.05100357532501221
13034,2012-09-21,2_18,65.00699,0.0,223.77359,7678.69,0.008465886116027832
13035,2012-09-28,2_18,75.41279,0.0,234.84148,10341.89,0.007292032241821289
13036,2012-10-05,2_18,85.90301,0.0,272.09735,13504.84,0.006360948085784912
13037,2012-10-12,2_18,150.2459,0.0,302.4622,17327.28,0.008671045303344727
13038,2012-10-19,2_18,99.959335,0.0,294.18723,20327.21,0.004917502403259277
13039,2012-10-26,2_18,88.75672,0.0,264.83362,26085.43,0.003402531147003174
13040,2012-09-07,2_19,3697.8647,3086.7134,4364.6133,3281.69,0.8731827735900879
13041,2012-09-14,2_19,4035.8237,3122.0632,4442.429,3155.08,0.7208490371704102
13042,2012-09-21,2_19,3819.5332,3021.101,4359.3486,3776.77,0.9886773228645325
13043,2012-09-28,2_19,3747.8481,2836.2827,4574.854,3094.42,0.7888365983963013
13044,2012-10-05,2_19,4033.854,3106.1414,4612.715,4099.12,0.9840779900550842
13045,2012-10-12,2_19,4115.121,3033.382,4955.6865,4552.24,0.9039771556854248
13046,2012-10-19,2_19,4154.859,3100.8398,5060.6733,3290.89,0.7374664545059204
13047,2012-10-26,2_19,3182.8035,2655.5415,4836.8022,4315.0,0.7376137971878052
13048,2012-09-07,2_2,66708.58,61098.438,72543.18,66273.96,0.9934421181678772
13049,2012-09-14,2_2,64133.715,59683.152,69621.54,63984.36,0.9976657629013062
13050,2012-09-21,2_2,62307.285,55092.957,69118.39,66350.75,0.9390592575073242
13051,2012-09-28,2_2,62100.754,54780.805,70487.55,61500.04,0.9902322888374329
13052,2012-10-05,2_2,61451.105,54582.76,73602.02,67497.08,0.910426139831543
13053,2012-10-12,2_2,63346.605,56009.293,72304.984,59664.89,0.93829345703125
13054,2012-10-19,2_2,60832.965,52531.99,69502.83,64137.69,0.9484745264053345
13055,2012-10-26,2_2,57935.637,46325.215,68524.875,62475.44,0.9273345470428467
13056,2012-09-07,2_20,6012.2256,5278.519,6731.6006,4927.99,0.7799842953681946
13057,2012-09-14,2_20,5505.4355,4685.5786,6285.5986,4459.05,0.7653343677520752
13058,2012-09-21,2_20,5418.476,4664.022,6237.0146,4515.17,0.799939751625061
13059,2012-09-28,2_20,5408.0977,4529.123,6154.168,4003.31,0.649093508720398
13060,2012-10-05,2_20,5762.74,4794.867,6584.506,5288.22,0.9102684855461121
13061,2012-10-12,2_20,5253.322,4399.488,5970.423,4611.52,0.8608264327049255
13062,2012-10-19,2_20,5101.0156,4160.429,5939.3193,4463.78,0.857243001461029
13063,2012-10-26,2_20,5176.7207,4014.9375,6109.0938,3690.65,0.5973417162895203
13064,2012-09-07,2_21,8742.949,7652.51,9803.395,9360.64,0.9340119361877441
13065,2012-09-14,2_21,8586.335,7049.129,9881.662,8612.57,0.9969538450241089
13066,2012-09-21,2_21,8738.591,7398.3228,9819.593,7709.25,0.866479754447937
13067,2012-09-28,2_21,8507.1,7300.902,10089.626,7547.16,0.8728078603744507
13068,2012-10-05,2_21,9208.159,7362.4897,10946.698,9091.03,0.9871159791946411
13069,2012-10-12,2_21,8372.727,6764.6533,10271.175,8406.99,0.9959243535995483
13070,2012-10-19,2_21,8477.999,6452.3096,10498.254,7988.96,0.9387856721878052
13071,2012-10-26,2_21,8695.848,7121.537,9880.321,7985.45,0.9110385179519653
13072,2012-09-07,2_22,12668.025,11508.003,13861.898,11284.18,0.8773640990257263
13073,2012-09-14,2_22,12064.693,9891.899,13733.59,11627.47,0.9623973369598389
13074,2012-09-21,2_22,12843.176,10754.408,14413.711,12869.42,0.9979607462882996
13075,2012-09-28,2_22,13268.13,10957.085,14564.171,10296.29,0.7113679051399231
13076,2012-10-05,2_22,13533.675,11144.634,14976.429,13876.22,0.9753142595291138
13077,2012-10-12,2_22,12032.124,9491.56,14605.644,14586.06,0.8249057531356812
13078,2012-10-19,2_22,12576.513,9404.525,14897.465,11371.19,0.8940020799636841
13079,2012-10-26,2_22,12137.062,9452.19,13903.484,13208.75,0.9188652634620667
13080,2012-09-07,2_23,26158.49,24180.822,28065.998,21132.94,0.762193500995636
13081,2012-09-14,2_23,25366.234,22720.67,27581.137,20513.8,0.7634551525115967
13082,2012-09-21,2_23,24898.64,22127.652,27174.89,19813.34,0.7433395385742188
13083,2012-09-28,2_23,24402.6,21073.518,26709.57,16752.99,0.5433884263038635
13084,2012-10-05,2_23,26058.822,21809.834,29446.818,23322.7,0.8826841115951538
13085,2012-10-12,2_23,25485.18,21205.314,29875.709,29792.09,0.8554344177246094
13086,2012-10-19,2_23,25912.895,21906.71,30109.756,21873.41,0.8153244256973267
13087,2012-10-26,2_23,25272.115,22682.908,32086.758,26574.0,0.9510090947151184
13088,2012-09-07,2_24,10389.394,7506.6807,12466.346,5525.58,0.11976420879364014
13089,2012-09-14,2_24,9155.469,5676.034,11582.247,4813.31,0.0978851318359375
13090,2012-09-21,2_24,7578.801,5238.9795,9949.911,5059.15,0.5019615888595581
13091,2012-09-28,2_24,5810.688,4467.8765,9683.349,5942.96,0.9777430891990662
13092,2012-10-05,2_24,7370.1045,4855.807,9929.933,7536.29,0.9779486060142517
13093,2012-10-12,2_24,8334.234,4541.062,9883.895,9575.68,0.8703543543815613
13094,2012-10-19,2_24,8303.611,5737.849,10249.49,6937.84,0.803141713142395
13095,2012-10-26,2_24,8572.709,5239.9907,11087.574,7820.52,0.9038185477256775
13096,2012-09-07,2_25,13794.836,12539.547,15220.018,11377.59,0.7875432372093201
13097,2012-09-14,2_25,13112.847,11130.894,14853.292,11613.66,0.8709117770195007
13098,2012-09-21,2_25,13051.55,11292.115,14695.99,12410.97,0.9483859539031982
13099,2012-09-28,2_25,12501.513,10951.457,14777.476,11893.45,0.9488741755485535
13100,2012-10-05,2_25,13778.88,11436.184,16299.045,16415.05,0.8394052386283875
13101,2012-10-12,2_25,13356.645,10998.794,15506.216,15992.38,0.8351880311965942
13102,2012-10-19,2_25,14076.586,11600.835,16213.884,13573.3,0.9629208445549011
13103,2012-10-26,2_25,15036.85,12329.945,17686.635,12962.63,0.839984655380249
13104,2012-09-07,2_26,7463.4844,6407.3184,8610.357,6747.98,0.8939676284790039
13105,2012-09-14,2_26,7661.0913,6412.7324,8791.65,8578.81,0.8930249810218811
13106,2012-09-21,2_26,7978.034,6448.513,9459.519,9990.41,0.7985692024230957
13107,2012-09-28,2_26,8092.1025,7193.7163,9382.332,6520.65,0.7590036988258362
13108,2012-10-05,2_26,8559.814,6872.855,10223.301,9979.28,0.8577587008476257
13109,2012-10-12,2_26,9250.7295,6662.1787,11177.677,12950.43,0.7143183350563049
13110,2012-10-19,2_26,9453.628,7084.1284,11981.186,8022.05,0.8215445876121521
13111,2012-10-26,2_26,9749.369,6890.7603,11736.909,9258.88,0.9470250010490417
13112,2012-09-07,2_27,1618.5988,1202.4319,2105.758,1185.49,0.6346584558486938
13113,2012-09-14,2_27,1573.3867,951.1545,2128.7405,1441.38,0.9084164500236511
13114,2012-09-21,2_27,1515.0632,1085.6388,2033.6292,1304.67,0.8387383818626404
13115,2012-09-28,2_27,1508.1635,987.70135,2051.5103,1306.66,0.8457874059677124
13116,2012-10-05,2_27,1501.33,933.0408,2037.0138,1892.54,0.7932883501052856
13117,2012-10-12,2_27,1487.8583,1026.3676,1991.3595,1889.67,0.7873640656471252
13118,2012-10-19,2_27,1552.272,996.04,2079.3787,2090.89,0.7423977851867676
13119,2012-10-26,2_27,1707.0056,1162.6025,2212.6086,2105.89,0.8105863332748413
13120,2012-09-07,2_28,410.03125,321.6052,499.60074,389.55,0.9474232792854309
13121,2012-09-14,2_28,498.22757,325.55994,578.7117,372.88,0.6638393998146057
13122,2012-09-21,2_28,422.9646,274.02435,633.21265,498.39,0.8486618995666504
13123,2012-09-28,2_28,472.04465,314.14508,635.7102,522.94,0.9026745557785034
13124,2012-10-05,2_28,473.53864,230.82959,693.6901,736.0,0.6433948874473572
13125,2012-10-12,2_28,536.66156,298.4706,777.3022,734.47,0.7306786775588989
13126,2012-10-19,2_28,666.0419,337.5791,932.45996,783.49,0.8500962257385254
13127,2012-10-26,2_28,594.04877,274.40286,942.17236,1025.47,0.5792942047119141
13128,2012-09-07,2_29,5875.007,5192.3486,6495.3447,5784.06,0.984276294708252
13129,2012-09-14,2_29,5871.928,5165.521,6733.076,5171.73,0.8646104335784912
13130,2012-09-21,2_29,5689.4927,4733.598,6567.9233,5379.34,0.9423437118530273
13131,2012-09-28,2_29,5258.7173,4069.9836,6410.3633,5609.07,0.937538206577301
13132,2012-10-05,2_29,5553.6577,4466.752,7080.0356,6221.06,0.8927188515663147
13133,2012-10-12,2_29,5358.1587,4283.5996,6438.8066,5758.86,0.9304200410842896
13134,2012-10-19,2_29,5599.1323,4366.683,6439.465,6239.78,0.8973284959793091
13135,2012-10-26,2_29,5685.516,4426.044,7056.1406,5563.13,0.9780004620552063
13136,2012-09-07,2_3,38574.5,30087.102,42641.12,23422.0,0.35306549072265625
13137,2012-09-14,2_3,27717.69,17933.234,34708.324,15121.83,0.1670413613319397
13138,2012-09-21,2_3,20168.887,15513.987,30038.191,12237.04,0.3518165349960327
13139,2012-09-28,2_3,21715.102,15608.233,28220.092,12693.54,0.2892792820930481
13140,2012-10-05,2_3,22040.703,14656.779,27743.717,12011.64,0.1650545597076416
13141,2012-10-12,2_3,18936.846,12769.274,26769.326,10833.86,0.25206851959228516
13142,2012-10-19,2_3,17871.082,11421.816,25273.11,11239.25,0.4099400043487549
13143,2012-10-26,2_3,16544.662,11961.583,23554.127,10731.67,0.45833295583724976
13144,2012-09-07,2_30,4298.4604,3724.047,4884.8354,4531.46,0.9485818147659302
13145,2012-09-14,2_30,4167.8286,3606.4768,5037.5767,3377.26,0.7659142017364502
13146,2012-09-21,2_30,4549.4385,3780.3123,5280.7397,4357.42,0.9559329748153687
13147,2012-09-28,2_30,4314.4077,3599.312,5132.5176,3307.9,0.6957260370254517
13148,2012-10-05,2_30,4324.053,3596.9429,5426.892,3697.52,0.8305531144142151
13149,2012-10-12,2_30,4308.9365,3331.8186,5253.6333,3085.98,0.603705644607544
13150,2012-10-19,2_30,4368.901,3317.2554,5264.6562,4043.06,0.9194073677062988
13151,2012-10-26,2_30,4444.6714,3195.3547,5397.4746,3869.88,0.8514704704284668
13152,2012-09-07,2_31,6229.088,5220.871,7715.7627,2540.6,-0.45181751251220703
13153,2012-09-14,2_31,4642.254,2846.2942,7019.6455,2756.99,0.31618762016296387
13154,2012-09-21,2_31,4491.826,2626.5742,6262.181,2504.0,0.2061396837234497
13155,2012-09-28,2_31,4167.545,2463.887,5857.065,2337.28,0.2169252634048462
13156,2012-10-05,2_31,4104.816,2608.905,5067.5947,4373.06,0.9386598467826843
13157,2012-10-12,2_31,3909.9822,1974.7925,5205.1553,3772.19,0.963471531867981
13158,2012-10-19,2_31,3243.134,2076.0696,4911.7705,3267.08,0.992670476436615
13159,2012-10-26,2_31,3495.2798,2143.6328,5005.2446,3263.14,0.9288599491119385
13160,2012-09-07,2_32,9390.724,8380.338,10297.854,9261.01,0.9859935641288757
13161,2012-09-14,2_32,9286.958,8326.823,10283.238,8828.85,0.9481123089790344
13162,2012-09-21,2_32,9482.44,7984.588,10670.111,9328.57,0.9835054874420166
13163,2012-09-28,2_32,9825.737,8321.87,11027.532,8172.35,0.7976852059364319
13164,2012-10-05,2_32,10223.419,8899.858,11749.012,7212.11,0.5824649333953857
13165,2012-10-12,2_32,9709.401,8094.808,11282.747,8113.81,0.8033487200737
13166,2012-10-19,2_32,9935.603,8398.668,11161.704,10171.03,0.9768531322479248
13167,2012-10-26,2_32,10079.501,7998.672,11960.301,7406.89,0.6391723155975342
13168,2012-09-07,2_33,7746.9644,5993.199,9534.414,4250.88,0.1775621771812439
13169,2012-09-14,2_33,6829.8364,5444.472,8151.2046,3469.06,0.031214118003845215
13170,2012-09-21,2_33,6551.9346,4890.442,8061.1533,4982.29,0.6849552392959595
13171,2012-09-28,2_33,6323.0684,4526.2764,7473.923,3782.04,0.32813286781311035
13172,2012-10-05,2_33,6978.404,5164.3047,8510.076,6031.86,0.8430759310722351
13173,2012-10-12,2_33,7131.015,5034.049,8925.768,7622.31,0.9355451464653015
13174,2012-10-19,2_33,7798.8237,6012.574,9789.879,5564.91,0.5985714793205261
13175,2012-10-26,2_33,7747.563,5039.0127,10073.803,6969.78,0.8884063363075256
13176,2012-09-07,2_34,14635.565,13627.3955,15919.067,13969.27,0.9523027539253235
13177,2012-09-14,2_34,14603.494,12770.492,16054.258,13463.6,0.9153350591659546
13178,2012-09-21,2_34,14586.407,13069.365,15673.07,17210.3,0.8475393652915955
13179,2012-09-28,2_34,13636.36,12049.72,15707.266,13011.81,0.9520012140274048
13180,2012-10-05,2_34,15270.085,13053.814,17021.988,18340.02,0.8326100707054138
13181,2012-10-12,2_34,14907.867,12866.203,16732.668,18038.5,0.8264471292495728
13182,2012-10-19,2_34,15411.429,12977.475,17277.205,14841.75,0.9616164565086365
13183,2012-10-26,2_34,15122.014,12297.166,17658.506,16047.51,0.9423277378082275
13184,2012-09-07,2_35,2745.4524,2388.9424,3023.324,1801.1,0.4756801724433899
13185,2012-09-14,2_35,2872.0913,2364.1567,3202.775,1823.36,0.42483586072921753
13186,2012-09-21,2_35,3013.87,2483.7795,3381.127,2629.73,0.8539240956306458
13187,2012-09-28,2_35,3246.2273,2617.3552,3703.3174,2091.28,0.4477319121360779
13188,2012-10-05,2_35,3456.5828,2867.0576,4001.9734,2997.41,0.8468101024627686
13189,2012-10-12,2_35,3394.5015,2657.9229,3965.8716,3533.7,0.9606083035469055
13190,2012-10-19,2_35,3267.6436,2262.7244,3956.067,2383.29,0.6289358139038086
13191,2012-10-26,2_35,3277.555,2561.9436,3934.779,2671.37,0.7730809450149536
13192,2012-09-07,2_36,1029.7423,791.9569,1346.9949,824.22,0.7506462335586548
13193,2012-09-14,2_36,860.0246,588.1436,1207.8085,962.4,0.8936249017715454
13194,2012-09-21,2_36,765.98553,585.699,1062.4504,1056.12,0.7252826690673828
13195,2012-09-28,2_36,857.8367,503.44937,1212.5361,421.64,-0.034523844718933105
13196,2012-10-05,2_36,1211.8081,757.1705,1719.3142,1317.78,0.9195829629898071
13197,2012-10-12,2_36,1134.8918,611.1514,1656.3107,1878.44,0.6041672229766846
13198,2012-10-19,2_36,1348.5897,803.7497,1854.612,867.88,0.4461103677749634
13199,2012-10-26,2_36,1424.5483,848.18286,1984.4102,1033.32,0.6213870048522949
13200,2012-09-07,2_37,4259.431,3735.509,4759.6377,4356.42,0.9777365922927856
13201,2012-09-14,2_37,4162.6943,3426.2888,4945.962,4461.58,0.9330089688301086
13202,2012-09-21,2_37,4303.7847,3580.5823,5073.651,4269.61,0.9919958114624023
13203,2012-09-28,2_37,3990.2563,3362.8237,4919.3486,5202.93,0.7669248580932617
13204,2012-10-05,2_37,4351.964,3554.783,5320.527,5546.2,0.784674882888794
13205,2012-10-12,2_37,4282.205,3448.0305,5248.2197,4412.08,0.9705637693405151
13206,2012-10-19,2_37,3743.3572,2946.4937,4678.4727,4460.76,0.8391748070716858
13207,2012-10-26,2_37,3992.2202,3113.2173,4987.9766,3999.22,0.9982497096061707
13208,2012-09-07,2_38,70734.15,66267.734,77721.98,72382.28,0.9772301912307739
13209,2012-09-14,2_38,70631.914,64499.605,77765.07,68752.24,0.9726601839065552
13210,2012-09-21,2_38,71765.92,63793.566,77946.16,68481.44,0.9520383477210999
13211,2012-09-28,2_38,73517.73,63167.633,81782.61,60410.33,0.783027172088623
13212,2012-10-05,2_38,76156.48,64996.152,83142.72,76287.15,0.9982870817184448
13213,2012-10-12,2_38,78761.18,69304.37,87576.59,66962.97,0.8238099217414856
13214,2012-10-19,2_38,69486.09,63643.945,84095.55,68932.17,0.9919642210006714
13215,2012-10-26,2_38,67484.97,57601.527,82540.73,70757.72,0.9537470936775208
13216,2012-09-07,2_39,13.845028,0.0,127.68988,0.0,-inf
13217,2012-09-14,2_39,27.71956,0.0,168.41042,0.0,-inf
13218,2012-09-21,2_39,70.76893,0.0,237.08963,0.0,-inf
13219,2012-09-28,2_39,117.695915,0.0,290.41968,0.0,-inf
13220,2012-10-05,2_39,166.05707,0.0,374.13455,0.0,-inf
13221,2012-10-12,2_39,138.35406,0.0,315.76596,0.0,-inf
13222,2012-10-19,2_39,168.74344,0.0,377.83798,0.0,-inf
13223,2012-10-26,2_39,224.64088,0.0,464.91464,0.0,-inf
13224,2012-09-07,2_4,47424.625,43899.27,51094.246,46049.92,0.9701475501060486
13225,2012-09-14,2_4,45209.48,40210.027,49787.074,42250.04,0.9299541115760803
13226,2012-09-21,2_4,44264.715,39085.492,48683.16,43268.67,0.9769800305366516
13227,2012-09-28,2_4,43830.47,37887.94,48078.406,42846.96,0.977046012878418
13228,2012-10-05,2_4,46658.1,41557.883,51074.406,47631.56,0.9795627593994141
13229,2012-10-12,2_4,45795.703,40137.062,51528.082,43076.52,0.9368755221366882
13230,2012-10-19,2_4,43578.547,37325.23,50070.45,43727.01,0.9966047406196594
13231,2012-10-26,2_4,40132.016,33978.168,46754.406,46098.84,0.8705645799636841
13232,2012-09-07,2_40,77649.2,72680.08,83161.82,80757.91,0.9615058898925781
13233,2012-09-14,2_40,72984.445,67043.75,80214.83,81225.28,0.8985434770584106
13234,2012-09-21,2_40,74009.33,66182.52,80588.84,81480.97,0.9083020091056824
13235,2012-09-28,2_40,71637.97,64172.21,79500.52,79305.26,0.9033192992210388
13236,2012-10-05,2_40,74822.55,66335.58,83115.35,82468.01,0.9072917699813843
13237,2012-10-12,2_40,71110.34,61977.344,81573.08,78961.25,0.900572657585144
13238,2012-10-19,2_40,68764.03,59357.906,79407.82,76958.58,0.8935200572013855
13239,2012-10-26,2_40,66439.32,57553.383,75621.68,77608.73,0.8560805320739746
13240,2012-09-07,2_41,2492.0823,2038.3726,2946.4365,2935.09,0.8490650057792664
13241,2012-09-14,2_41,2425.33,1786.1106,2990.6313,3306.36,0.7335347533226013
13242,2012-09-21,2_41,2351.5552,1753.6345,3012.0632,3185.56,0.738192081451416
13243,2012-09-28,2_41,2497.8257,1922.0438,3134.2546,3096.15,0.8067522048950195
13244,2012-10-05,2_41,2611.568,1804.9408,3287.1936,3534.87,0.7388017177581787
13245,2012-10-12,2_41,3550.9163,1943.0192,5181.83,3074.26,0.8449525237083435
13246,2012-10-19,2_41,3906.1482,1705.3967,5386.0703,2977.8,0.6882436275482178
13247,2012-10-26,2_41,2577.3896,1261.218,3684.109,1934.51,0.6676782965660095
13248,2012-09-07,2_42,9452.543,8357.548,10382.229,8184.85,0.8451171517372131
13249,2012-09-14,2_42,8342.943,7036.8687,9451.395,8264.65,0.9905267953872681
13250,2012-09-21,2_42,7960.628,7007.29,9058.067,7973.31,0.9984094500541687
13251,2012-09-28,2_42,8589.28,7165.933,9913.793,9083.51,0.9455904960632324
13252,2012-10-05,2_42,8908.128,7376.3027,10647.588,8530.26,0.9557026028633118
13253,2012-10-12,2_42,8582.22,7007.1787,10244.173,8078.79,0.9376850128173828
13254,2012-10-19,2_42,8736.153,6849.9023,10420.73,8549.4,0.9781560301780701
13255,2012-10-26,2_42,8398.966,6592.3213,10114.983,8658.25,0.970053493976593
13256,2012-09-07,2_44,7532.1074,6691.508,8432.37,7637.01,0.9862639307975769
13257,2012-09-14,2_44,7490.167,5981.5366,8617.166,7450.22,0.994638204574585
13258,2012-09-21,2_44,7735.342,6363.902,9408.574,10640.66,0.7269607186317444
13259,2012-09-28,2_44,7913.6475,6497.4653,9774.198,9796.24,0.807824969291687
13260,2012-10-05,2_44,9099.956,6428.4814,10758.674,10100.17,0.9009705781936646
13261,2012-10-12,2_44,9068.646,6712.6074,10750.793,10297.19,0.8806913495063782
13262,2012-10-19,2_44,8138.1367,6238.0635,10017.724,10959.31,0.7425774931907654
13263,2012-10-26,2_44,8163.18,5557.218,10492.225,11080.74,0.7366999387741089
13264,2012-09-07,2_45,0.11290193,0.0,2.6961908,0.0,-inf
13265,2012-09-14,2_45,0.31427088,0.0,5.363814,0.0,-inf
13266,2012-09-21,2_45,1.326289,0.0,4.1787043,0.0,-inf
13267,2012-09-28,2_45,2.0216432,0.0,5.8045483,20.94,0.09654456377029419
13268,2012-10-05,2_45,1.449378,0.0,4.4405513,0.0,-inf
13269,2012-10-12,2_45,0.60734713,0.0,4.6012726,10.47,0.05800837278366089
13270,2012-10-19,2_45,1.917889,0.0,5.759487,0.0,-inf
13271,2012-10-26,2_45,3.2062037,0.0,8.668357,0.0,-inf
13272,2012-09-07,2_46,27994.842,26289.002,30701.756,26549.11,0.945544958114624
13273,2012-09-14,2_46,27510.305,25602.072,30462.42,27482.17,0.9989762306213379
13274,2012-09-21,2_46,26513.945,24200.992,29989.904,27707.32,0.9569292664527893
13275,2012-09-28,2_46,26953.94,24300.064,30559.38,24041.3,0.8788485527038574
13276,2012-10-05,2_46,28623.49,24890.816,32261.45,27470.26,0.958018958568573
13277,2012-10-12,2_46,27867.283,23146.258,31387.002,26439.43,0.9459952712059021
13278,2012-10-19,2_46,27969.668,23790.525,32121.502,26336.61,0.9379928112030029
13279,2012-10-26,2_46,26770.828,22764.385,31285.37,26984.28,0.9920898079872131
13280,2012-09-07,2_47,0.0,0.0,2.829703,0.0,
13281,2012-09-14,2_47,0.0,0.0,6.0073504,0.0,
13282,2012-09-21,2_47,0.0,0.0,2.7333338,0.0,
13283,2012-09-28,2_47,0.0,0.0,0.37864903,0.0,
13284,2012-10-05,2_47,0.0,0.0,0.18975994,0.0,
13285,2012-10-12,2_47,0.0,0.0,0.8761863,0.0,
13286,2012-10-19,2_47,0.0,0.0,3.6990576,0.0,
13287,2012-10-26,2_47,0.0,0.0,4.107074,0.0,
13288,2012-09-07,2_48,1673.1456,1114.1324,2233.4648,2055.0,0.8141827583312988
13289,2012-09-14,2_48,1212.0947,694.8807,1671.0392,897.0,0.648723840713501
13290,2012-09-21,2_48,949.2125,490.64258,1369.0452,5071.0,0.18718445301055908
13291,2012-09-28,2_48,802.474,424.23486,1203.3159,1502.0,0.5342702865600586
13292,2012-10-05,2_48,796.6994,479.77805,1114.6887,3348.0,0.2379627823829651
13293,2012-10-12,2_48,737.2815,428.66925,1025.8193,387.0,0.0948798656463623
13294,2012-10-19,2_48,827.7378,519.99695,1103.5167,5209.0,0.15890532732009888
13295,2012-10-26,2_48,932.512,599.75287,1231.3077,1420.0,0.6566985845565796
13296,2012-09-07,2_49,13531.8125,11485.295,14871.521,14038.05,0.9639381766319275
13297,2012-09-14,2_49,14831.12,12746.915,16239.427,18494.27,0.8019305467605591
13298,2012-09-21,2_49,14713.006,12593.854,17134.1,17009.34,0.8649957180023193
13299,2012-09-28,2_49,13910.648,11442.35,16917.2,16935.69,0.8213807344436646
13300,2012-10-05,2_49,13996.331,11034.688,16252.722,15199.76,0.9208258390426636
13301,2012-10-12,2_49,14626.108,12099.518,17289.25,16737.63,0.8738458156585693
13302,2012-10-19,2_49,13666.395,10974.156,16285.041,15556.56,0.8784972429275513
13303,2012-10-26,2_49,13233.065,10354.865,15525.469,12565.94,0.9469100832939148
13304,2012-09-07,2_5,24430.41,21916.057,26449.19,18819.51,0.7018572092056274
13305,2012-09-14,2_5,23537.002,19760.2,27167.531,22075.36,0.9337884783744812
13306,2012-09-21,2_5,23556.188,21125.191,26950.91,26693.63,0.8824647068977356
13307,2012-09-28,2_5,24426.678,21076.697,28390.848,31205.06,0.782779335975647
13308,2012-10-05,2_5,26533.445,22720.693,30310.076,29039.55,0.9137002825737
13309,2012-10-12,2_5,25583.605,20974.11,29308.12,28203.54,0.9071062207221985
13310,2012-10-19,2_5,29333.51,22909.201,34138.3,27097.6,0.9174867868423462
13311,2012-10-26,2_5,29174.137,22177.781,34208.23,30891.9,0.9443943500518799
13312,2012-09-07,2_51,34.2862,0.0,231.44801,0.0,-inf
13313,2012-09-14,2_51,74.89856,0.0,357.07047,0.0,-inf
13314,2012-09-21,2_51,142.88875,0.0,433.23874,0.0,-inf
13315,2012-09-28,2_51,268.33862,0.0,606.63477,0.0,-inf
13316,2012-10-05,2_51,237.52246,0.0,635.5522,0.0,-inf
13317,2012-10-12,2_51,250.40453,0.0,690.3841,0.0,-inf
13318,2012-10-19,2_51,351.38223,0.0,726.3203,0.0,-inf
13319,2012-10-26,2_51,453.30542,43.483406,856.4662,0.0,-inf
13320,2012-09-07,2_52,3653.1934,3074.5625,4335.993,4195.16,0.870811402797699
13321,2012-09-14,2_52,3523.1956,2949.3945,4572.288,3654.19,0.9641522765159607
13322,2012-09-21,2_52,4259.619,3382.4253,5091.468,4232.97,0.9937044382095337
13323,2012-09-28,2_52,4357.891,3139.801,5264.534,4138.52,0.9469928741455078
13324,2012-10-05,2_52,4251.0093,2932.6045,5239.505,3905.84,0.9116274118423462
13325,2012-10-12,2_52,3776.596,2651.953,4675.3447,3745.39,0.991668164730072
13326,2012-10-19,2_52,3355.5447,2642.8381,4819.9775,3882.81,0.8642052412033081
13327,2012-10-26,2_52,3578.9211,2566.138,4644.2363,3589.04,0.9971806406974792
13328,2012-09-07,2_54,8.698022,0.0,22.627829,0.0,-inf
13329,2012-09-14,2_54,8.668657,0.0,25.308798,38.92,0.22273015975952148
13330,2012-09-21,2_54,10.769693,0.0,23.052284,29.0,0.37136876583099365
13331,2012-09-28,2_54,3.2139874,0.0,18.83525,22.88,0.1404714584350586
