,Date,key_Store_Dept,pred,p_20,p_80
11278,2012-12-14,27_29,7335.57,2452.2722,9653.343
11279,2012-12-21,27_29,3198.941,1825.3964,10526.209
11280,2012-11-02,27_3,14583.861,12104.448,17072.996
11281,2012-11-09,27_3,15843.964,13030.944,19167.434
11282,2012-11-16,27_3,16651.033,12497.324,19961.031
11283,2012-11-23,27_3,16286.986,11768.936,19664.361
11284,2012-11-30,27_3,14744.475,9557.734,19172.879
11285,2012-12-07,27_3,17119.322,10054.873,21078.416
11286,2012-12-14,27_3,18188.477,10383.367,23792.387
11287,2012-12-21,27_3,18143.129,10680.044,24124.104
11288,2012-11-02,27_30,4361.873,3357.3057,5410.244
11289,2012-11-09,27_30,4844.0205,2815.414,5960.418
11290,2012-11-16,27_30,4685.5645,2913.2146,5955.783
11291,2012-11-23,27_30,4489.048,2369.494,6075.0786
11292,2012-11-30,27_30,4750.041,2088.9045,7125.569
11293,2012-12-07,27_30,5306.248,2117.631,7907.959
11294,2012-12-14,27_30,4798.0674,1801.3739,7046.371
11295,2012-12-21,27_30,4430.8457,1651.981,6310.464
11296,2012-11-02,27_31,3269.7554,2407.6282,4194.4883
11297,2012-11-09,27_31,3612.2458,2459.0908,4618.3955
11298,2012-11-16,27_31,3583.4797,2343.2285,4871.1816
11299,2012-11-23,27_31,3235.8882,1519.0657,4635.8076
11300,2012-11-30,27_31,2995.7563,1302.7208,4103.0728
11301,2012-12-07,27_31,2905.7168,1494.6859,5017.205
11302,2012-12-14,27_31,2943.0107,1231.3091,4710.393
11303,2012-12-21,27_31,3269.5344,861.5241,4818.974
11304,2012-11-02,27_32,6885.944,4777.474,8456.301
11305,2012-11-09,27_32,6696.675,4838.1147,9112.266
11306,2012-11-16,27_32,6563.9463,4615.425,9527.056
11307,2012-11-23,27_32,7172.121,3645.7446,8927.17
11308,2012-11-30,27_32,7736.3726,3217.986,9090.02
11309,2012-12-07,27_32,6283.283,2798.013,9575.844
11310,2012-12-14,27_32,8898.337,2986.5452,8797.86
11311,2012-12-21,27_32,7100.337,2247.5444,9055.4795
11312,2012-11-02,27_33,12829.3,10306.984,15723.823
11313,2012-11-09,27_33,12654.108,9192.77,16962.842
11314,2012-11-16,27_33,11111.192,6980.564,16437.064
11315,2012-11-23,27_33,11478.898,6932.4526,14925.093
11316,2012-11-30,27_33,11060.893,5633.9287,16163.308
11317,2012-12-07,27_33,11165.013,4659.314,16159.299
11318,2012-12-14,27_33,11599.321,4725.8843,15660.835
11319,2012-12-21,27_33,9022.608,3689.0234,13006.914
11320,2012-11-02,27_34,17944.48,13829.744,21709.328
11321,2012-11-09,27_34,16612.324,12071.283,22887.365
11322,2012-11-16,27_34,17744.148,12424.758,21848.824
11323,2012-11-23,27_34,17395.145,11296.318,22811.959
11324,2012-11-30,27_34,17370.744,9907.407,24121.434
11325,2012-12-07,27_34,16187.598,10367.076,23184.857
11326,2012-12-14,27_34,16412.176,8597.481,22285.463
11327,2012-12-21,27_34,14878.222,8006.18,21439.81
11328,2012-11-02,27_35,4082.521,2228.9487,5351.7627
11329,2012-11-09,27_35,4355.299,2502.0168,5261.277
11330,2012-11-16,27_35,3590.2642,1604.4315,5252.2036
11331,2012-11-23,27_35,3283.252,1582.0392,4708.33
11332,2012-11-30,27_35,3242.4585,1452.605,4893.225
11333,2012-12-07,27_35,1847.0496,1349.702,4575.47
11334,2012-12-14,27_35,2703.568,1214.6885,4609.0596
11335,2012-12-21,27_35,2903.9355,945.89124,4572.5522
11336,2012-11-02,27_36,2080.596,1042.4438,3651.132
11337,2012-11-09,27_36,2385.361,186.17914,4402.323
11338,2012-11-16,27_36,2521.3018,0.0,3929.6392
11339,2012-11-23,27_36,1720.4695,0.0,3478.4673
11340,2012-11-30,27_36,1101.7284,0.0,2397.5193
11341,2012-12-07,27_36,118.14497,0.0,1806.739
11342,2012-12-14,27_36,372.78723,0.0,1394.4241
11343,2012-12-21,27_36,339.65878,0.0,1284.137
11344,2012-11-02,27_37,2530.799,1699.6907,3297.7034
11345,2012-11-09,27_37,2344.77,1499.3555,3346.248
11346,2012-11-16,27_37,2423.1726,1437.5375,3494.414
11347,2012-11-23,27_37,2383.6946,996.36035,3408.2817
11348,2012-11-30,27_37,2276.2937,1015.90405,3130.5898
11349,2012-12-07,27_37,2246.7102,948.79004,3533.3186
11350,2012-12-14,27_37,1986.5249,880.0048,3665.49
11351,2012-12-21,27_37,2002.6182,405.6513,3355.7646
11352,2012-11-02,27_38,35912.844,29231.717,42326.37
11353,2012-11-09,27_38,37398.246,28748.275,47321.242
11354,2012-11-16,27_38,35038.668,26583.02,42696.094
11355,2012-11-23,27_38,36080.215,24977.043,46886.816
11356,2012-11-30,27_38,34840.984,22899.549,46358.67
11357,2012-12-07,27_38,36212.83,23757.139,50216.156
11358,2012-12-14,27_38,34872.64,23313.771,48193.035
11359,2012-12-21,27_38,38210.63,21906.617,49116.566
11360,2012-11-02,27_39,167.6044,0.0,423.221
11361,2012-11-09,27_39,117.482185,0.0,509.8278
11362,2012-11-16,27_39,236.2377,0.0,629.4589
11363,2012-11-23,27_39,65.83547,0.0,470.9142
11364,2012-11-30,27_39,85.98904,0.0,472.40115
11365,2012-12-07,27_39,87.2225,0.0,520.6627
11366,2012-12-14,27_39,102.98326,0.0,655.4977
11367,2012-12-21,27_39,159.89883,0.0,602.6188
11368,2012-11-02,27_4,44280.57,35005.664,50658.246
11369,2012-11-09,27_4,44862.74,34943.15,55613.117
11370,2012-11-16,27_4,42938.227,28329.42,56540.58
11371,2012-11-23,27_4,42251.395,28265.445,57080.695
11372,2012-11-30,27_4,42459.727,25866.623,58672.94
11373,2012-12-07,27_4,39513.26,25725.488,54442.418
11374,2012-12-14,27_4,38707.156,24468.947,53552.027
11375,2012-12-21,27_4,40272.082,19998.072,55312.9
11376,2012-11-02,27_40,67566.62,56614.85,81424.92
11377,2012-11-09,27_40,68590.75,54420.246,80740.42
11378,2012-11-16,27_40,64872.05,51182.004,78891.47
11379,2012-11-23,27_40,66775.836,46268.535,78359.91
11380,2012-11-30,27_40,63178.89,43266.723,82713.984
11381,2012-12-07,27_40,66448.77,45640.6,88803.61
11382,2012-12-14,27_40,61020.754,43214.074,78581.55
11383,2012-12-21,27_40,56082.047,39847.55,73253.01
11384,2012-11-02,27_41,2528.8848,1552.719,3233.1787
11385,2012-11-09,27_41,2595.461,1441.2816,3873.4617
11386,2012-11-16,27_41,2773.8997,1243.6407,3892.3726
11387,2012-11-23,27_41,2003.7203,940.3334,3389.092
11388,2012-11-30,27_41,2187.6616,689.8689,3972.0276
11389,2012-12-07,27_41,2126.8523,520.95483,3388.9648
11390,2012-12-14,27_41,2083.424,602.00116,3024.67
11391,2012-12-21,27_41,1773.3494,451.06406,3055.2534
11392,2012-11-02,27_42,9183.1875,7215.2896,11981.84
11393,2012-11-09,27_42,9979.191,6532.784,12729.352
11394,2012-11-16,27_42,9075.398,5210.8066,13866.919
11395,2012-11-23,27_42,8445.44,4950.691,12376.373
11396,2012-11-30,27_42,8854.855,5168.9937,11874.623
11397,2012-12-07,27_42,8481.338,4256.407,12475.395
11398,2012-12-14,27_42,8457.777,3442.0928,12093.224
11399,2012-12-21,27_42,8078.935,3145.5884,11861.797
11400,2012-11-02,27_44,4944.291,3694.3232,7015.6167
11401,2012-11-09,27_44,5671.8257,3530.7114,7864.85
11402,2012-11-16,27_44,5499.4077,2987.6904,8167.976
11403,2012-11-23,27_44,4458.303,1954.0272,7321.974
11404,2012-11-30,27_44,4752.945,1439.2919,7304.481
11405,2012-12-07,27_44,4795.906,1530.9836,8447.82
11406,2012-12-14,27_44,4958.5522,1139.0059,7500.243
11407,2012-12-21,27_44,3905.4814,1283.2098,6285.1084
11408,2012-11-02,27_45,87.05639,0.0,422.7834
11409,2012-11-09,27_45,104.484276,0.0,484.01773
11410,2012-11-16,27_45,85.28694,0.0,484.81726
11411,2012-11-23,27_45,67.14536,0.0,403.35327
11412,2012-11-30,27_45,0.0,0.0,377.5081
11413,2012-12-07,27_45,0.0,0.0,475.7523
11414,2012-12-14,27_45,0.0,0.0,533.9646
11415,2012-12-21,27_45,0.0,0.0,465.63998
11416,2012-11-02,27_46,34480.594,28672.066,43716.86
11417,2012-11-09,27_46,37546.7,28283.852,47178.246
11418,2012-11-16,27_46,38084.59,25066.572,49102.652
11419,2012-11-23,27_46,34681.71,25300.705,46026.75
11420,2012-11-30,27_46,28792.582,18135.676,44893.65
11421,2012-12-07,27_46,32143.863,21612.83,43353.773
11422,2012-12-14,27_46,33527.414,18218.11,41999.457
11423,2012-12-21,27_46,37485.953,19320.93,51375.863
11424,2012-11-02,27_47,209.83992,0.0,494.257
11425,2012-11-09,27_47,231.0678,0.0,764.2497
11426,2012-11-16,27_47,302.84622,0.0,688.5579
11427,2012-11-23,27_47,185.0791,0.0,704.5587
11428,2012-11-30,27_47,67.63765,0.0,639.29297
11429,2012-12-07,27_47,142.80426,0.0,799.2068
11430,2012-12-14,27_47,155.66606,0.0,704.20844
11431,2012-12-21,27_47,211.47649,0.0,941.40076
11432,2012-11-02,27_49,13597.963,9359.886,16173.466
11433,2012-11-09,27_49,12253.169,7324.5845,16333.4375
11434,2012-11-16,27_49,14649.447,8331.051,17668.436
11435,2012-11-23,27_49,13194.037,8096.9434,19012.098
11436,2012-11-30,27_49,13379.648,5265.3765,18465.582
11437,2012-12-07,27_49,11090.82,5050.8696,17724.146
11438,2012-12-14,27_49,11960.559,5310.6514,18097.236
11439,2012-12-21,27_49,10031.663,5539.102,15508.3
11440,2012-11-02,27_5,25261.074,18384.744,32594.268
11441,2012-11-09,27_5,26702.818,16913.154,33645.188
11442,2012-11-16,27_5,25448.182,13686.42,35570.496
11443,2012-11-23,27_5,24182.336,13495.533,31172.844
11444,2012-11-30,27_5,26134.188,11036.017,30699.35
11445,2012-12-07,27_5,24859.88,8781.452,26674.602
11446,2012-12-14,27_5,15804.2,10206.313,27049.338
11447,2012-12-21,27_5,15731.816,8025.2515,24753.408
11448,2012-11-02,27_50,3168.02,1833.1525,4003.3938
11449,2012-11-09,27_50,2835.2988,1489.4756,3940.6406
11450,2012-11-16,27_50,3013.7656,1490.6187,4773.1904
11451,2012-11-23,27_50,2494.6394,1146.9342,4002.7395
11452,2012-11-30,27_50,2732.3528,852.6029,4103.454
11453,2012-12-07,27_50,2682.7375,992.79767,4335.4316
11454,2012-12-14,27_50,2528.5986,660.5999,3726.181
11455,2012-12-21,27_50,2215.8494,508.38422,3830.244
11456,2012-11-02,27_51,97.64365,0.0,493.64078
11457,2012-11-09,27_51,140.6606,0.0,556.3044
11458,2012-11-16,27_51,196.95773,0.0,737.765
11459,2012-11-23,27_51,177.0014,0.0,579.5979
11460,2012-11-30,27_51,74.40437,0.0,610.6731
11461,2012-12-07,27_51,173.18062,0.0,777.9833
11462,2012-12-14,27_51,236.98213,0.0,861.5026
11463,2012-12-21,27_51,223.38652,0.0,838.016
11464,2012-11-02,27_52,2967.468,2006.17,3851.6038
11465,2012-11-09,27_52,2562.2158,1436.3275,4133.7007
11466,2012-11-16,27_52,2689.1165,949.39795,4400.4053
11467,2012-11-23,27_52,2235.4482,806.89575,3874.8945
11468,2012-11-30,27_52,2423.0,291.9322,3948.2874
11469,2012-12-07,27_52,2422.2185,362.10782,3988.9055
11470,2012-12-14,27_52,1937.0417,141.93034,3904.8677
11471,2012-12-21,27_52,2135.9744,129.74211,3352.1184
11472,2012-11-02,27_54,45.995342,12.893018,82.76277
11473,2012-11-09,27_54,40.376987,0.0,78.73677
11474,2012-11-16,27_54,25.458641,0.0,64.809845
11475,2012-11-23,27_54,43.632626,0.0,64.52737
11476,2012-11-30,27_54,18.530706,0.0,43.897236
11477,2012-12-07,27_54,9.167169,0.0,31.63598
11478,2012-12-14,27_54,3.659644,0.0,22.438726
11479,2012-12-21,27_54,3.5116282,0.0,20.376263
11480,2012-11-02,27_55,13147.62,6878.0537,16864.033
11481,2012-11-09,27_55,12748.161,6677.9917,17806.846
11482,2012-11-16,27_55,10294.137,5430.16,15213.411
11483,2012-11-23,27_55,10362.254,4931.4497,13707.992
11484,2012-11-30,27_55,8268.628,3343.413,12727.201
11485,2012-12-07,27_55,10767.255,3522.5745,11253.885
11486,2012-12-14,27_55,7734.608,3044.2805,11319.668
11487,2012-12-21,27_55,8418.055,2922.262,10982.351
11488,2012-11-02,27_56,1296.1396,691.3124,1690.4886
11489,2012-11-09,27_56,1479.9603,856.2161,1998.7698
11490,2012-11-16,27_56,1441.966,841.3847,2025.8849
11491,2012-11-23,27_56,1531.6628,777.6103,2329.052
11492,2012-11-30,27_56,1670.7875,880.769,2592.1375
11493,2012-12-07,27_56,1736.4404,876.7652,2693.308
11494,2012-12-14,27_56,1807.6118,764.561,2728.424
11495,2012-12-21,27_56,1630.1908,671.97485,2528.2659
11496,2012-11-02,27_58,1379.4681,862.82245,1737.7336
11497,2012-11-09,27_58,1384.414,669.0217,1990.7524
11498,2012-11-16,27_58,1305.3937,661.414,1933.4718
11499,2012-11-23,27_58,1450.4292,733.34235,2082.7053
11500,2012-11-30,27_58,1381.3523,648.2661,2050.3528
11501,2012-12-07,27_58,1547.3124,673.27124,2423.4116
11502,2012-12-14,27_58,1741.366,772.41425,2770.018
11503,2012-12-21,27_58,1669.1743,426.0632,2645.624
11504,2012-11-02,27_59,385.30292,198.95317,530.3643
11505,2012-11-09,27_59,383.89148,173.7633,567.4102
11506,2012-11-16,27_59,433.0557,171.85298,666.56134
11507,2012-11-23,27_59,256.6147,32.13167,474.24387
11508,2012-11-30,27_59,255.40376,0.0,479.11008
11509,2012-12-07,27_59,266.25034,27.586008,421.54745
11510,2012-12-14,27_59,270.2782,0.0,441.37784
11511,2012-12-21,27_59,322.4667,0.0,292.7864
11512,2012-11-02,27_6,4737.6934,3495.2373,6219.6074
11513,2012-11-09,27_6,4720.001,2583.092,6738.171
11514,2012-11-16,27_6,4422.5215,2100.615,6425.6646
11515,2012-11-23,27_6,3989.9043,1902.7024,6165.486
11516,2012-11-30,27_6,3967.721,1751.0146,6167.852
11517,2012-12-07,27_6,3316.3328,1391.384,5352.4385
11518,2012-12-14,27_6,3356.9534,1340.5748,5717.3716
11519,2012-12-21,27_6,3763.6196,1401.5907,4926.6885
11520,2012-11-02,27_60,120.98034,69.02497,189.20416
11521,2012-11-09,27_60,100.66362,15.165971,214.0094
11522,2012-11-16,27_60,100.069084,2.9054427,155.40787
11523,2012-11-23,27_60,88.47378,0.0,157.90097
11524,2012-11-30,27_60,42.025703,0.0,148.42216
11525,2012-12-07,27_60,69.431984,0.0,135.65002
11526,2012-12-14,27_60,36.53511,0.0,110.53706
11527,2012-12-21,27_60,52.687923,0.0,153.33685
11528,2012-11-02,27_67,10775.102,7879.556,13572.779
11529,2012-11-09,27_67,10496.645,6901.1426,14331.607
11530,2012-11-16,27_67,10675.987,5803.228,15308.496
11531,2012-11-23,27_67,11007.113,5982.409,14685.538
11532,2012-11-30,27_67,12316.321,5321.7476,16983.566
11533,2012-12-07,27_67,11018.088,5030.618,16042.348
11534,2012-12-14,27_67,10895.647,4709.4067,13264.512
11535,2012-12-21,27_67,9240.133,2743.8362,14130.612
11536,2012-11-02,27_7,33856.074,29224.857,39635.69
11537,2012-11-09,27_7,34259.094,24512.723,41825.19
11538,2012-11-16,27_7,29087.04,19406.514,39384.594
11539,2012-11-23,27_7,28419.55,17255.756,39220.34
11540,2012-11-30,27_7,29581.283,16918.701,39960.12
11541,2012-12-07,27_7,30616.143,15851.246,40572.7
11542,2012-12-14,27_7,28564.164,17428.463,37855.36
11543,2012-12-21,27_7,35620.24,15894.881,40577.9
11544,2012-11-02,27_71,9777.192,7871.5605,13117.956
11545,2012-11-09,27_71,10067.675,6174.555,13991.114
11546,2012-11-16,27_71,9766.819,5295.3613,13213.189
11547,2012-11-23,27_71,8414.528,4072.23,13116.16
11548,2012-11-30,27_71,7676.69,2864.2825,12126.785
11549,2012-12-07,27_71,6217.993,3019.913,12391.224
11550,2012-12-14,27_71,7506.139,3294.6501,11517.841
11551,2012-12-21,27_71,7042.04,3071.8154,12139.233
11552,2012-11-02,27_72,50892.164,39492.34,63363.695
11553,2012-11-09,27_72,51060.066,38492.7,63756.38
11554,2012-11-16,27_72,53480.47,37989.39,66333.625
11555,2012-11-23,27_72,51995.11,28287.732,65668.69
11556,2012-11-30,27_72,54992.24,28978.186,57169.387
11557,2012-12-07,27_72,50838.65,32703.92,72029.65
11558,2012-12-14,27_72,46480.246,29451.316,63283.08
11559,2012-12-21,27_72,48833.047,25300.09,66803.79
11560,2012-11-02,27_74,25867.55,20351.482,29618.129
11561,2012-11-09,27_74,24529.057,17682.984,31076.416
11562,2012-11-16,27_74,24389.652,17391.785,32348.273
11563,2012-11-23,27_74,24818.842,14785.953,31450.502
11564,2012-11-30,27_74,19862.145,14192.384,32062.047
11565,2012-12-07,27_74,23067.25,14351.409,31085.154
11566,2012-12-14,27_74,21348.615,13722.402,31425.855
11567,2012-12-21,27_74,21356.018,11087.651,30053.78
11568,2012-11-02,27_77,337.3097,0.0,1018.42487
11569,2012-11-09,27_77,188.4636,0.0,1105.8993
11570,2012-11-16,27_77,163.62645,0.0,1185.875
11571,2012-11-23,27_77,0.0,0.0,974.67267
11572,2012-11-30,27_77,0.0,0.0,859.9054
11573,2012-12-07,27_77,0.0,0.0,1061.9178
11574,2012-12-14,27_77,0.0,0.0,1210.654
11575,2012-12-21,27_77,0.0,0.0,1108.7197
11576,2012-11-02,27_78,262.96097,0.0,974.5782
11577,2012-11-09,27_78,406.40063,0.0,1239.8337
11578,2012-11-16,27_78,398.83917,0.0,1388.1807
11579,2012-11-23,27_78,336.15848,0.0,1141.5433
11580,2012-11-30,27_78,159.6931,0.0,1233.4612
11581,2012-12-07,27_78,40.917816,0.0,1083.4404
11582,2012-12-14,27_78,80.36762,0.0,1175.9657
11583,2012-12-21,27_78,0.0,0.0,1241.8093
11584,2012-11-02,27_79,35611.72,30633.768,45508.9
11585,2012-11-09,27_79,37993.594,29910.639,47679.426
11586,2012-11-16,27_79,35755.67,26521.852,46426.11
11587,2012-11-23,27_79,34324.7,24558.797,45331.3
11588,2012-11-30,27_79,33963.36,23278.957,44408.95
11589,2012-12-07,27_79,35486.027,23888.553,49474.707
11590,2012-12-14,27_79,37310.887,19695.586,54845.645
11591,2012-12-21,27_79,36498.613,19246.465,51708.992
11592,2012-11-02,27_8,47593.92,41102.297,54045.21
11593,2012-11-09,27_8,47119.81,35071.543,58801.973
11594,2012-11-16,27_8,47746.125,32034.586,59383.426
11595,2012-11-23,27_8,45883.31,30154.127,59631.523
11596,2012-11-30,27_8,47742.695,30303.295,60384.668
11597,2012-12-07,27_8,44571.13,27635.19,58607.312
11598,2012-12-14,27_8,43756.203,27113.762,55582.188
11599,2012-12-21,27_8,38237.0,21769.215,54241.316
11600,2012-11-02,27_80,26368.33,19612.062,30679.78
11601,2012-11-09,27_80,26632.19,18801.703,32779.316
11602,2012-11-16,27_80,22814.643,15660.5,31717.701
11603,2012-11-23,27_80,23287.275,14706.306,29469.104
11604,2012-11-30,27_80,21276.73,14522.575,29789.09
11605,2012-12-07,27_80,23792.197,12497.45,37147.62
11606,2012-12-14,27_80,21585.398,13788.218,33481.797
11607,2012-12-21,27_80,21863.02,10836.557,33569.348
11608,2012-11-02,27_81,34617.805,25244.855,40775.105
11609,2012-11-09,27_81,32228.682,21923.842,39256.195
11610,2012-11-16,27_81,30101.043,22435.504,40889.562
11611,2012-11-23,27_81,28481.17,16663.887,39488.844
11612,2012-11-30,27_81,27349.654,16304.202,36488.43
11613,2012-12-07,27_81,29175.71,15715.119,38371.484
11614,2012-12-14,27_81,25764.113,14739.99,35103.895
11615,2012-12-21,27_81,22248.193,13362.0,34085.457
11616,2012-11-02,27_82,30401.152,24582.432,34978.438
11617,2012-11-09,27_82,31828.438,19987.488,39972.996
11618,2012-11-16,27_82,28632.645,16899.803,39653.188
11619,2012-11-23,27_82,28059.623,17526.883,37111.875
11620,2012-11-30,27_82,28068.592,18255.959,33601.863
11621,2012-12-07,27_82,27920.22,13654.231,36535.715
11622,2012-12-14,27_82,23793.16,12428.943,33801.453
11623,2012-12-21,27_82,19859.008,13478.616,35096.535
11624,2012-11-02,27_83,7466.7656,5330.578,10226.528
11625,2012-11-09,27_83,8354.374,4850.6987,11143.243
11626,2012-11-16,27_83,7486.522,3802.63,11015.192
11627,2012-11-23,27_83,6402.055,3659.9246,9873.933
11628,2012-11-30,27_83,6712.3955,2095.0576,9247.189
11629,2012-12-07,27_83,6256.142,2402.593,9713.416
11630,2012-12-14,27_83,5668.564,1416.3258,9192.16
11631,2012-12-21,27_83,5562.072,1122.0607,9913.938
11632,2012-11-02,27_85,3297.2537,2462.3984,4524.686
11633,2012-11-09,27_85,3399.7698,2372.9402,5167.417
11634,2012-11-16,27_85,3459.566,1981.2886,5001.3877
11635,2012-11-23,27_85,3516.4954,1820.1954,4601.892
11636,2012-11-30,27_85,2924.2825,933.3717,4621.1807
11637,2012-12-07,27_85,2264.0195,672.11597,4147.5635
11638,2012-12-14,27_85,2868.1553,651.885,4421.8066
11639,2012-12-21,27_85,2790.4954,687.2848,4318.643
11640,2012-11-02,27_87,17216.154,13410.163,21769.443
11641,2012-11-09,27_87,17639.17,12594.975,22411.748
11642,2012-11-16,27_87,16501.691,9766.265,23962.875
11643,2012-11-23,27_87,17166.076,9696.006,22477.031
11644,2012-11-30,27_87,15165.106,9466.931,21355.836
11645,2012-12-07,27_87,16434.883,10410.81,20937.764
11646,2012-12-14,27_87,13781.334,8549.062,21318.453
11647,2012-12-21,27_87,16417.332,6983.3706,22547.234
11648,2012-11-02,27_9,29839.473,22917.477,36611.62
11649,2012-11-09,27_9,30545.373,19839.11,38248.625
11650,2012-11-16,27_9,27955.182,19445.102,35054.62
11651,2012-11-23,27_9,26373.91,17557.191,38441.547
11652,2012-11-30,27_9,26899.578,16685.562,39742.652
11653,2012-12-07,27_9,27556.037,15737.882,34857.74
11654,2012-12-14,27_9,29119.398,14487.481,36248.82
11655,2012-12-21,27_9,29686.805,14443.998,42519.887
11656,2012-11-02,27_90,104133.13,89312.54,115067.164
11657,2012-11-09,27_90,100751.47,79155.836,122622.6
11658,2012-11-16,27_90,100412.82,75510.97,122462.34
11659,2012-11-23,27_90,100529.94,69577.45,118502.08
11660,2012-11-30,27_90,97263.04,65470.453,108763.8
11661,2012-12-07,27_90,84567.0,60124.004,112315.82
11662,2012-12-14,27_90,83643.414,61071.098,107397.81
11663,2012-12-21,27_90,80364.63,56672.656,109471.19
11664,2012-11-02,27_91,62684.246,54062.88,74649.31
11665,2012-11-09,27_91,64590.07,48930.79,75218.1
11666,2012-11-16,27_91,63109.3,53165.547,79691.35
11667,2012-11-23,27_91,63070.273,43299.0,80658.5
11668,2012-11-30,27_91,54285.49,37301.6,76857.38
11669,2012-12-07,27_91,59802.215,43910.258,74104.555
11670,2012-12-14,27_91,58753.434,39127.04,78081.21
11671,2012-12-21,27_91,58640.273,35969.062,84896.516
11672,2012-11-02,27_92,152986.27,138863.47,172504.19
11673,2012-11-09,27_92,153041.05,121922.305,179180.61
11674,2012-11-16,27_92,149452.33,111294.9,179472.67
11675,2012-11-23,27_92,133933.31,94093.21,165185.83
11676,2012-11-30,27_92,135881.23,94766.78,178402.98
11677,2012-12-07,27_92,134162.3,89818.73,162463.42
11678,2012-12-14,27_92,135902.69,84819.43,163176.81
11679,2012-12-21,27_92,128045.49,72401.914,174134.39
11680,2012-11-02,27_93,57376.613,47478.918,62756.168
11681,2012-11-09,27_93,53649.605,44645.79,63070.742
11682,2012-11-16,27_93,55813.11,41135.555,66215.17
11683,2012-11-23,27_93,58276.645,39506.008,66782.91
11684,2012-11-30,27_93,57259.023,35064.24,66507.96
11685,2012-12-07,27_93,52690.453,30998.242,72712.37
11686,2012-12-14,27_93,55559.477,31155.863,74079.055
11687,2012-12-21,27_93,56199.453,30915.75,67137.94
11688,2012-11-02,27_94,67843.43,56957.984,76112.945
11689,2012-11-09,27_94,62145.023,50091.645,82242.375
11690,2012-11-16,27_94,61500.34,47560.555,78437.945
11691,2012-11-23,27_94,66669.76,45675.652,81991.164
11692,2012-11-30,27_94,67803.24,40698.13,80535.63
11693,2012-12-07,27_94,65872.58,40089.277,77397.14
11694,2012-12-14,27_94,58800.316,37441.605,82509.12
11695,2012-12-21,27_94,54771.66,33371.863,82227.164
11696,2012-11-02,27_95,112720.0,101418.37,128833.13
11697,2012-11-09,27_95,112691.57,89358.87,132780.98
11698,2012-11-16,27_95,108130.0,80902.164,135711.22
11699,2012-11-23,27_95,108398.93,74537.5,130352.86
11700,2012-11-30,27_95,109275.01,74949.78,132582.06
11701,2012-12-07,27_95,108022.07,77147.234,130920.586
11702,2012-12-14,27_95,93322.43,71857.64,120774.0
11703,2012-12-21,27_95,92065.97,59951.914,119309.8
11704,2012-11-02,27_96,18255.105,14787.95,21602.434
11705,2012-11-09,27_96,18612.469,13552.611,23051.07
11706,2012-11-16,27_96,19249.926,13471.214,23678.893
11707,2012-11-23,27_96,18662.195,12090.6875,23863.818
11708,2012-11-30,27_96,18945.232,11564.863,24725.822
11709,2012-12-07,27_96,18095.816,10703.656,24591.113
11710,2012-12-14,27_96,18460.4,8921.364,24590.512
11711,2012-12-21,27_96,17992.902,10102.764,22503.938
11712,2012-11-02,27_97,18911.617,15509.55,23386.25
11713,2012-11-09,27_97,19571.592,14937.773,24843.408
11714,2012-11-16,27_97,19013.045,14311.714,25255.527
11715,2012-11-23,27_97,16505.088,9329.976,23791.387
11716,2012-11-30,27_97,15894.456,9158.077,24375.459
11717,2012-12-07,27_97,17743.607,10563.637,26385.12
11718,2012-12-14,27_97,16602.43,8237.992,27277.857
11719,2012-12-21,27_97,18123.893,4943.2637,25360.912
11720,2012-11-02,27_98,11129.653,9448.78,16892.994
11721,2012-11-09,27_98,11916.222,7685.617,16298.115
11722,2012-11-16,27_98,11910.081,6629.066,17099.904
11723,2012-11-23,27_98,10524.85,5206.4146,16723.143
11724,2012-11-30,27_98,7398.346,4084.4368,13598.769
11725,2012-12-07,27_98,9455.813,4293.471,14475.745
11726,2012-12-14,27_98,10126.824,3318.1235,13466.928
11727,2012-12-21,27_98,7087.795,2711.4307,13113.472
11728,2012-11-02,27_99,14.9953,0.0,45.425255
11729,2012-11-09,27_99,10.706062,0.0,26.951788
11730,2012-11-16,27_99,6.2794914,0.0,36.643986
11731,2012-11-23,27_99,10.601902,0.0,40.11831
11732,2012-11-30,27_99,7.4857693,0.0,38.983036
11733,2012-12-07,27_99,5.705715,0.0,40.9948
11734,2012-12-14,27_99,2.5342577,0.0,34.506317
11735,2012-12-21,27_99,0.0,0.0,46.39256
11736,2012-11-02,28_1,23029.717,18176.438,28627.71
11737,2012-11-09,28_1,21753.922,16674.84,27907.068
11738,2012-11-16,28_1,17900.494,11078.906,27080.822
11739,2012-11-23,28_1,17350.668,10587.067,27750.668
11740,2012-11-30,28_1,14121.911,8702.519,25664.426
11741,2012-12-07,28_1,17270.973,8263.707,27070.807
11742,2012-12-14,28_1,15607.497,9063.799,26682.357
11743,2012-12-21,28_1,15688.945,8014.1426,24984.455
11744,2012-11-02,28_10,21281.77,18008.127,26255.602
11745,2012-11-09,28_10,23008.492,15261.756,29141.809
11746,2012-11-16,28_10,23462.127,16601.38,30777.271
11747,2012-11-23,28_10,21984.494,13408.404,31228.684
11748,2012-11-30,28_10,19196.338,11888.024,27261.863
11749,2012-12-07,28_10,17754.723,9002.283,26826.348
11750,2012-12-14,28_10,18328.686,6574.1265,25598.842
11751,2012-12-21,28_10,19235.6,7812.422,28611.277
11752,2012-11-02,28_11,11999.017,9488.241,14848.227
11753,2012-11-09,28_11,11144.691,7715.8066,14128.456
